id,name,text,label
24046,"""Hell's Belles """,1970 films;American films;Crime films;Independent films;1970s action films;,3
534,"""Michael Pe?a""",1976 births;Actors from Chicago;American film actors;American Scientologists;American television actors;Hispanic American actors;Living people;Mexican Americans;,0
15315,"""Michael Rennie""","1909 births;1971 deaths;People from Idle, West Yorkshire;English actors;English film actors;English television actors;English stage actors;Old Leysians;Deaths from emphysema;",0
6148,"""Luke Greenfield""","1972 births;American film actors;American film ;American television ;Living people;People from Westport, Connecticut;",2
29684,"""Fiddlers Three  """,British films;Comedy films;Black and white films;Ealing Films;1944 films;Films directed by Harry Watt;English-language films;,3
27423,"""The Treaty""",1991 films;Biographical films;Irish films;Drama films;English-language films;History of Ireland;,3
2105,"""Caroline Quentin""",1960 births;Living people;English comedians;English actors;English television actors;Comedians;People from Suffolk;,0
16012,"""Shūji Terayama""",1983 deaths;1935 births;Deaths from cirrhosis;Japanese poets;Japanese film ;Japanese dramatists and playwrights;Japanese essayists;Experimental filmmakers;People from Aomori Prefecture;,2
7327,"""Nils Asther""",Swedish silent film actors;Swedish film actors;Swedish television actors;People from Copenhagen;,0
20004,"""Mothra """,1961 films;Japanese films;Japanese-language films;English-language films;Japan in fiction;Mothra;Films directed by Ishirō Honda;,3
21051,"""Ezra """,2007 films;Drama films;English-language films;French films;Nigerian films;,3
21852,"""The Gamers """,2002 films;Short films;Adventure films;Comedy films;Fantasy films;Independent films;American films;English-language films;,3
9891,"""Shinobu Hashimoto""",1918 births;Living people;Japanese screens;,1
17520,"""Tarzan and His Mate""",1934 films;MGM films;Black and white films;English-language films;Tarzan films;1930s adventure films;United States National Film Registry films;,3
31896,"""Hellboy: Blood and Iron""",2007 films;Hellboy films|Blood and Iron;2000s action films;Fantasy films;Animated films;,3
10550,"""Damon Runyon""","American journalists;American ;American sportss;People from Manhattan, Kansas;People from Pueblo, Colorado;American military personnel of the Spanish-American War;Burials at Woodlawn Cemetery (The Bronx);Deaths from throat cancer;1880 births;1947 deaths;Cancer deaths in New York;",1
29737,"""Nothin' 2 Lose""","2000 films|2 Lose, Nothin';African American films;American comedy films|2 Lose, Nothin';2000s comedy films|2 Lose, Nothin';",3
3191,"""Gary David Goldberg""",American film ;American screens;American television producers;People from Brooklyn;1944 births;Living people;American Jews;,1
11181,"""Tamala Jones""","1974 births;Living people;New York actors;Artists from New York;New York singers;California actors;Musicians from New York;California singers;East Coast rappers;West Coast rappers;New York City singers;New York City musicians;African American actors;African American singers;African American rappers;Latino American musicians;African American musicians;East Coast hip hop musicians;West Coast hip hop musicians;African American film actors;People from Pasadena, California;African American television actors;African Americans;Hispanic Americans;",0
29960,"""Barefoot in Athens """,1966 television films;Drama films;American television films;English-language films;,3
6663,"""Ryan O'Neal""","1941 births;Alumni of University High School (Los Angeles, California);American film actors;American television actors;California actors;Living people;Irish-Americans;Russian-Americans;",0
20463,"""I Know How Many Runs You Scored Last Summer""",Australian comedy films;Comedy horror films;English-language films;,3
31014,"""Highway Dragnet""",1954 films;,3
2083,"""Jay Underwood""","1968 births;American Christians;American film actors;American television actors;Living people;People from Minneapolis, Minnesota;",0
10716,"""Rosemary Murphy""",1927 births;American film actors;American stage actors;American television actors;Living people;People from Munich;,0
22581,"""Poseidon """,2000s action films;2006 films;Adventure films;American films;Disaster films;English-language films;Film remakes;Films based on thriller novels;Films directed by Wolfgang Petersen;Films shot in Super 35;Seafaring films;Warner Bros. films;,3
21105,"""Underground (documentary """,1976 films;American documentary films;English-language films;American films;,3
10469,"""Erich K?stner""",1899 births;1974 deaths;German ;German children's ;German military personnel of World War I;People from Dresden;People from the Kingdom of Saxony;University of Leipzig alumni;,1
17792,"""The Angry Silence""",1960 films;British films;English-language films;British Lion films;Black and white films;Films set in England;,3
9888,"""Sarah Geronimo""",1988 births;Filipino actors;Filipino child actors;Filipino female singers;Filipino film actors;Living people;People from Manila;Reality show winners;Filipino female models;,0
31263,"""Thumbtanic""",Parody films;American films;English-language films;Short films;Comedy films;,3
9346,"""Karl Pilkington""",English podcasters;English radio DJs;English radio presenters;English radio producers;People from Manchester;,2
3814,"""Cherie Currie""",1959 births;American actor-singers;American female singers;American punk rock singers;American woodcarvers;California actors;Female punk rock singers;Living people;,0
5780,"""Irene Worth""",Alumni of the Central School of Speech and Drama;American film actors;American Mennonites;American stage actors;American television actors;BAFTA winners (people);Deaths from stroke;Drama Desk Award winners;Obie Award recipients;People from Manhattan;People from the Greater Los Angeles Area;Royal Shakespeare Company members;Royal National Theatre Company members;Shakespearean actors;,0
30233,"""Because of Winn-Dixie """,2005 films;American films;English-language films;Children's films;Films about dogs;Films based on children's books;20th Century Fox films;Paramount films;,3
10529,"""Eddie Jemison""","American film actors;American television actors;Living people;Louisiana actors;People from New Orleans, Louisiana;Year of birth missing (living people);",0
10656,"""Bobby Moynihan""","Irish-Americans;American television actors;People from Eastchester, New York;",0
24931,"""Sugar Cookies """,1973 films;Adult films;1970s thriller films;Erotic thriller films;Independent films;,3
15973,"""Rosie Perez""",1964 births;American choreographers;American dancers;American film actors;People from Brooklyn;Living people;New York actors;Puerto Rican actors;Puerto Rican film actors;,0
7705,"""Edward Albee""","Actors Studio alumni;American adoptees;American dramatists and playwrights;American Episcopalians;20th-century American Episcopalians;American theatre ;Gay ;Grammy Award winners;Kennedy Center honorees;LGBT  from the United States;Members of The American Academy of Arts and Letters; from New York;People from Washington, D.C.;Pulitzer Prize for Drama winners;Rye Country Day School people;Theatre of the Absurd;Tony Award winners;United States National Medal of Arts recipients;University of Houston faculty;",1
32391,"""Crack USA: County Under Siege""",1989 films;American films;English-language films;American documentary films;Films directed by Bill Guttentag;,3
24804,"""X the Unknown""",1956 films;British science fiction films;Hammer Film Productions films;Hammer horror films;Monster ;Science fiction horror films;,3
31579,"""Bambi""",1942 films;Coming-of-age films;American films;Children's fantasy films;Disney animated features canon;Films about animals;Films based on children's books;Films featuring anthropomorphic characters;Films shot in Technicolor;,3
690,"""Michael Haussman""",Living people;American filmmakers;Year of birth missing (living people);,2
7443,"""Norman Reedus""","1969 births;American film actors;American television actors;Florida actors;People from Broward County, Florida;Living people;",0
19987,"""Oily Hare""",Merrie Melodies shorts;1952 films;American films;English-language films;,3
28066,"""Lady Libertine""",1983 films;Sexploitation films;British films;English-language films;Drama films;Romance films;,3
14495,"""Jeff Nathanson""",American screens;Living people;Year of birth missing (living people);,1
10360,"""John Russell ""","American film actors;American television actors;Western film actors;United States Marines;American military personnel of World War II;People from Los Angeles, California;Deaths from emphysema;1921 births;1991 deaths;",0
21655,"""Way Back Home """,RKO films;1932 films;Films directed by William A. Seiter;Films based on radio series;Drama films;Black and white films;American films;English-language films;,3
17571,"""Speakeasy  """,1929 films;American films;English-language films;Drama films;Boxing films;Black and white films;Films directed by Benjamin Stoloff;,3
