node1,node2
2427,6518
2427,1389
2427,16069
2427,6185
2427,7025
2427,13200
2427,4965
2427,4026
2427,13938
2427,3396
2427,11307
2427,994
2427,15010
2427,7122
2427,10014
2427,14757
2427,8488
2427,8179
2427,11371
2427,7716
2427,1010
2427,15410
2427,7118
2427,13479
2427,8714
2427,5012
2427,2385
2427,16153
2427,6968
2427,3023
2427,15206
2427,5060
2427,8488
2427,3977
2427,1178
2427,8627
2427,9797
2427,7292
2427,3352
2427,2599
2427,4008
2427,2363
2427,5209
2427,15488
2427,5830
2427,1679
2427,14288
2427,15708
2427,15326
2427,12255
2427,9424
2428,12350
2428,3143
2428,245
2428,14803
2429,11056
2429,3692
2429,10366
2429,4045
2431,2459
2432,4600
2432,3064
2432,9704
2432,4005
2433,12005
2433,3086
2433,15109
2433,5139
2433,9290
2433,1041
2433,16145
2433,15427
2433,3855
2433,11134
2433,5294
2433,11502
2433,12105
2433,11260
2433,14952
2433,12626
2433,2094
2433,2585
2433,11121
2433,7229
2433,8339
2433,10462
2434,4894
2434,9881
2436,9100
2436,10132
2436,314
2437,2530
2438,12183
2438,7247
2438,12183
2438,1568
2438,9176
2438,9670
2438,14691
2438,2055
2438,11316
2439,11187
2439,15815
2439,626
2439,11187
2439,5661
2439,14178
2439,5012
2441,5601
2441,10189
2441,2350
2441,625
2441,5601
2441,10213
2441,1008
2442,1997
2442,702
2442,6408
2442,14892
2442,11648
2442,14049
2443,7875
2445,1797
2445,14286
2445,12449
2445,7257
2445,12545
2445,12843
2445,9977
2445,13043
2445,15326
2445,5031
2445,2269
2447,11152
2447,8634
2449,11316
2450,4929
2450,15297
2450,11621
2450,13455
2450,8234
2450,4929
2450,7223
2450,6835
2450,15788
2450,1055
2450,1330
2450,2773
2450,14740
2450,10074
2450,8826
2450,16002
2450,12125
2450,13418
2450,9802
2450,8182
2450,15376
2450,12386
2450,5191
2453,14248
2453,12830
2453,14248
2453,7920
2453,12830
2453,11037
2453,4620
2453,4388
2453,9431
2453,3807
2454,5612
2455,5200
2456,11120
2456,13677
2456,15871
2456,9824
2457,7358
2457,11036
2457,7866
2457,11152
2457,7358
2457,7974
2457,909
2457,11348
2457,12771
2457,1724
2457,5397
2457,5422
2457,7974
2457,13011
2457,7358
2458,7095
2459,11692
2459,9368
2459,15094
2459,12183
2459,4798
2459,13667
2459,15094
2459,11692
2459,8339
2459,11692
2459,2044
2459,9176
2459,9368
2459,2431
2459,11989
2459,1838
2459,9419
2459,7827
2459,6796
2459,10787
2460,8017
2460,10428
2460,4158
2460,8767
2460,16168
2460,14849
2460,989
2460,4221
2460,702
2460,989
2460,6963
2460,3422
2460,15611
2460,14626
2460,11542
2460,2283
2460,14353
2460,7441
2460,4158
2460,10428
2460,11533
2460,14304
2460,13275
2460,11502
2460,5974
2460,6024
2460,14660
2460,3422
2460,4244
2460,229
2460,4221
2460,10234
2460,8767
2460,6093
2460,4984
2460,989
2460,8767
2460,14534
2460,3111
2460,989
2460,3055
2460,13455
2460,4388
2460,9914
2460,13548
2460,3246
2460,7209
2460,3665
2460,13706
2460,3714
2460,908
2460,14534
2460,11190
2460,5465
2460,4282
2460,5837
2460,3330
2461,695
2461,9565
2461,2493
2461,15427
2461,115
2461,15620
2461,11648
2461,10462
2462,14691
2463,8108
2463,7143
2463,6421
2463,5012
2463,3498
2463,6161
2463,14142
2463,5091
2463,1613
2463,7902
2463,13509
2463,10402
2463,14262
2463,14699
2463,1464
2463,9791
2463,13571
2464,10885
2464,6923
2464,13004
2464,10679
2464,13004
2464,13393
2465,10899
2465,4268
2466,2524
2466,1647
2466,12138
2466,12138
2467,13935
2467,11924
2467,11031
2467,6421
2467,5890
2467,2711
2467,5218
2467,12500
2467,15326
2467,13935
2467,15841
2467,2819
2468,6886
2468,6886
2468,6886
2468,6886
2469,5220
2469,924
2469,4374
2469,3771
2470,402
2471,14169
2471,11529
2471,4058
2471,4058
2471,8974
2471,11529
2471,14178
2471,11687
2471,9350
2471,4374
2471,8277
2471,12473
2471,2044
2471,6661
2473,12449
2475,13435
2477,14082
2477,14132
2477,12623
2477,5383
2477,15163
2478,5702
2478,12062
2478,296
2478,5760
2479,6045
2480,10462
2480,10462
2482,11404
2482,3930
2482,1081
2482,8723
2482,15831
2482,10425
2482,14786
2482,5381
2483,13107
2483,14719
2484,3495
2485,5444
2485,2616
2485,9396
2486,1997
2486,14063
2487,3746
2488,12474
2489,11955
2489,6963
2489,13362
2491,4307
2491,989
2491,3714
2491,6963
2491,16011
2491,12959
2492,92
2492,10653
2492,9090
2493,10769
2494,10189
2495,9565
2495,4844
2496,14892
2496,11324
2497,7929
2497,13678
2497,640
2497,8696
2498,8915
2498,7994
2498,11414
2498,16124
2498,14178
2498,10595
2498,12842
2498,13237
2498,6933
2498,8915
2498,7994
2498,8023
2498,7994
2498,3162
2498,8280
2498,10249
2498,15889
2498,14719
2498,14226
2498,9158
2498,4817
2498,12283
2498,2187
2498,6933
2498,12619
2498,4891
2498,12842
2498,16133
2498,12283
2498,11015
2498,15042
2498,11279
2498,10700
2498,8047
2498,4045
2498,13486
2501,11225
2501,46
2501,3175
2501,14029
2501,10853
2501,1028
2501,9124
2502,9030
2502,4670
2502,9248
2502,4670
2502,10494
2502,11155
2502,3804
2502,804
2502,9182
2502,12448
2502,13358
2502,6957
2502,13262
2502,15333
2502,5690
2502,10532
2502,9166
2502,13392
2502,12927
2502,6619
2502,2925
2502,11743
2502,5357
2502,9431
2502,2076
2502,10532
2502,1797
2502,548
2502,13415
2502,12448
2502,13148
2502,13262
2502,617
2502,5612
2502,7866
2502,7866
2502,5995
2502,15460
2502,12816
2502,13318
2502,11989
2502,14280
2502,1797
2504,14028
2504,6255
2504,12556
2504,2727
2504,3633
2504,7793
2504,1050
2504,311
2505,9551
2505,9551
2505,9551
2505,11866
2506,13242
2506,13242
2506,16161
2506,248
2506,4704
2506,5076
2506,11681
2506,11034
2506,4213
2506,7866
2506,2055
2506,3712
2506,3712
2506,9100
2506,11031
2506,3167
2506,11642
2506,13758
2506,9100
2506,11642
2506,15533
2506,1556
2506,15467
2506,11642
2507,4619
2507,14626
2507,14311
2507,11502
2507,2310
2507,15034
2507,12834
2508,8890
2510,4489
2510,12596
2510,7840
2512,4621
2512,2763
2512,2356
2513,10769
2513,16026
2513,14952
2513,9896
2513,3175
2513,9896
2513,3175
2513,9896
2513,1395
2513,13593
2513,14857
2513,4598
2513,6520
2513,13677
2513,12626
2513,14870
2513,4611
2513,8029
2514,7659
2514,12768
2515,10840
2515,12388
2515,5022
2515,1349
2516,13385
2516,10175
2516,16138
2516,14220
2516,12158
2516,4891
2516,2498
2516,7223
2516,8916
2516,6137
2518,15789
2518,11337
2518,6608
2518,4464
2519,1319
2519,1362
2519,1746
2519,8403
2519,15044
2520,15954
2520,15954
2520,2608
2520,4484
2520,5615
2520,11119
2520,12218
2520,3357
2520,15954
2520,2936
2520,12082
2520,247
2520,16198
2520,11119
2520,2936
2520,5615
2520,11759
2520,2055
2520,6045
2520,15804
2520,150
2520,8436
2520,11119
2520,11610
2520,4484
2520,14871
2520,4706
2520,10653
2520,12218
2520,15804
2520,3379
2520,8702
2521,747
2521,14118
2521,12599
2523,11232
2523,2268
2523,16079
2523,13142
2523,9424
2523,5366
2523,11232
2523,2506
2523,207
2523,40
2523,13142
2523,747
2523,11232
2523,2523
2524,13634
2524,12919
2524,14601
2524,10213
2524,2039
2524,9090
2524,9819
2524,4759
2524,14385
2524,8816
2524,625
2524,625
2524,5995
2524,11355
2524,11034
2524,1556
2524,3869
2524,7358
2524,3869
2524,7358
2524,3175
2524,10840
2524,10462
2524,2686
2524,8905
2524,13634
2524,13634
2524,13634
2524,14601
2526,7098
2526,4292
2526,1637
2526,7583
2526,14424
2526,7098
2526,4292
2526,15433
2526,1094
2526,15433
2526,775
2526,4292
2526,15433
2526,15433
2526,775
2527,14309
2528,13852
2528,8883
2528,1881
2530,10462
2530,2437
2530,2744
2530,14185
2530,13365
2530,6986
2530,2744
2530,13365
2530,2744
2530,14185
2530,8824
2530,6408
2530,7567
2530,14659
2530,12055
2530,1629
2530,15620
2530,8559
2530,2437
2530,13938
2530,2152
2530,15148
2530,10462
2531,13982
2531,8577
2532,9424
2532,547
2533,8375
2533,14178
2533,11687
2533,11015
2533,2060
2533,4428
2533,8375
2533,4428
2534,12514
2534,10459
2534,4210
2534,15887
2535,3175
2535,10840
2538,1555
2538,14195
2538,1197
2538,5603
2538,12494
2540,8822
2540,149
2540,5033
2540,5862
2540,10853
2540,9864
2540,6517
2540,9864
2540,5155
2540,12042
2540,5862
2540,9864
2540,9864
2540,4158
2540,1296
2540,14943
2540,5042
2540,5139
2540,1460
2540,14353
2540,9613
2540,16168
2540,12042
2540,16168
2540,11904
2540,5033
2540,8038
2540,4186
2540,16168
2540,873
2540,214
2541,3957
2541,3957
2541,3957
2541,3957
2541,46
2541,11955
2542,10462
2542,5715
2542,5715
2542,2309
2543,10462
2545,15032
2545,9754
2545,206
2545,13430
2545,13912
2545,5636
2546,2950
2546,14880
2546,14880
2547,3232
2547,14724
2547,3911
2547,3232
2548,6238
2551,12076
2551,14880
2551,4674
2551,7247
2551,7353
2552,11692
2552,4540
2552,14380
2552,7023
2552,8005
2552,14625
2552,5875
2552,9469
2552,8303
2553,3769
2553,15688
2554,15039
2554,1267
2558,6794
2558,6796
2558,2868
2559,15406
2559,8900
2560,10462
2560,2696
2560,14174
2560,10462
2564,13938
2564,494
2564,14311
2564,6663
2564,8461
2564,4539
2564,13479
2564,11343
2564,1260
2564,10939
2564,2502
2564,11230
2565,3922
2565,5633
2565,1838
2565,9166
2565,4113
2565,11289
2565,16104
2566,8916
2567,10234
2569,940
2569,11502
2569,14626
2569,2974
2569,3881
2569,913
2569,14345
2569,15889
2569,13189
2569,2798
2569,3111
2569,13275
2571,14568
2571,6748
2571,7551
2572,15767
2572,5875
2572,9466
2572,15767
2572,15767
2572,15767
2572,8303
2572,8436
2572,11119
2572,7905
2572,9258
2572,15767
2572,8303
2572,12145
2572,14625
2572,4246
2572,4246
2572,8642
2572,8642
2572,7140
2572,2055
2572,14280
2572,9821
2572,14396
2572,5875
2572,2418
2572,2418
2572,15767
2572,5875
2572,694
2572,2520
2572,9469
2572,12272
2572,8569
2572,7452
2572,12525
2572,13376
2572,12272
2572,14396
2572,3702
2572,9431
2572,2098
2572,2418
2572,2418
2572,5556
2572,12086
2573,5394
2575,9736
2575,13302
2575,12247
2575,6267
2575,7567
2575,15908
2575,6267
2575,5700
2575,11467
2575,12851
2575,15551
2577,4377
2577,10462
2579,4894
2580,3230
2581,10462
2581,6898
2581,8487
2581,9182
2581,9182
2581,8647
2581,15326
2581,12431
2581,3235
2581,15790
2581,15682
2581,5357
2581,548
2581,16060
2581,6898
2582,10462
2582,6641
2582,1716
2582,3542
2582,8290
2582,2516
2583,6844
2583,6844
2583,3929
2583,6844
2584,12835
2585,15156
2585,12386
2585,2608
2585,697
2585,11122
2585,1158
2585,527
2585,13677
2585,9821
2585,2608
2586,3151
2587,12922
2588,7086
2588,4870
2589,1560
2590,2727
2590,5957
2591,3799
2591,10943
2591,14500
2591,275
2591,15299
2591,12695
2591,12934
2591,9150
2591,4295
2591,8032
2591,12934
2591,13039
2592,10278
2592,8252
2592,6148
2592,2599
2592,8010
2592,8010
2592,4966
2592,5838
2592,11116
2592,4966
2592,1144
2592,617
2592,12308
2592,10462
2593,14734
2594,7358
2594,7358
2595,10462
2596,2802
2597,1319
2597,1319
2597,7660
2597,12538
2597,1280
2597,12815
2597,1319
2598,8642
2598,12349
2598,6377
2598,14625
2598,10274
2599,11242
2599,10653
2599,5209
2599,15760
2599,13242
2599,747
2599,3789
2599,627
2599,11112
2599,10125
2599,13242
2599,15022
2599,6663
2601,4058
2601,11270
2601,6968
2602,10058
2602,14659
2602,10228
2602,14849
2602,8485
2602,13914
2602,12055
2602,2363
2602,4621
2602,10760
2602,4644
2602,7229
2602,7209
2602,4894
2602,3322
2602,9812
2602,8769
2602,8051
2602,10125
2602,13450
2602,731
2602,235
2602,14449
2602,11121
2602,14616
2602,4480
2603,2039
2604,11948
2604,9428
2605,10462
2605,9090
2605,6938
2605,9350
2605,6274
2605,6661
2605,10462
2606,3077
2606,2664
2607,694
2607,54
2608,4246
2608,493
2608,11610
2608,14908
2608,15156
2608,2055
2608,14601
2608,134
2608,9431
2608,10152
2608,13376
2608,4510
2608,3552
2608,15764
2608,8436
2608,5455
2608,12113
2608,15424
2608,5357
2608,11121
2608,15156
2608,11119
2608,15954
2608,15804
2609,6915
2610,12045
2610,7941
2611,13320
2613,382
2613,13320
2615,8714
2615,4675
2615,13214
2615,12077
2615,9165
2615,15688
2615,3555
2615,10936
2615,15417
2615,8607
2615,15417
2615,9165
2615,15605
2615,12172
2615,11681
2615,12077
2615,717
2615,10338
2615,11508
2615,7701
2615,1563
2615,9833
2615,15417
2615,5950
2615,12835
2615,11015
2615,10482
2615,13214
2615,11136
2615,9165
2615,2152
2615,8217
2615,3555
2615,15688
2615,4675
2615,8714
2615,9177
2615,12953
2615,15421
2615,6041
2615,6041
2615,6041
2615,6041
2615,583
2615,14653
2615,14653
2615,9165
2615,15417
2615,15169
2615,9165
2615,10865
2615,15605
2615,1829
2615,1157
2615,11070
2616,5264
2616,15014
2616,9124
2617,13631
2618,236
2618,1555
2618,6419
2618,5183
2618,14178
2618,15121
2618,1489
2619,11533
2619,1507
2620,14734
2620,11955
2620,2045
2620,9307
2620,758
2620,13484
2620,10482
2620,6512
2620,14734
2620,3229
2620,12357
2620,7897
2620,8781
2620,5986
2620,11436
2621,12077
2621,10085
2621,10832
2621,12077
2621,11955
2621,519
2622,2622
2622,11512
2624,5804
2624,3349
2624,8905
2624,2210
2624,3349
2624,2680
2624,13102
2624,11018
2624,12113
2624,13102
2624,3349
2624,2210
2624,2680
2624,13102
2624,12692
2624,11018
2624,13563
2624,13102
2624,14986
2624,12113
2624,2098
2625,9112
2627,13362
2627,522
2627,4282
2627,11823
2627,9570
2627,3175
2627,9881
2627,879
2627,10846
2628,3175
2628,10014
2628,6434
2628,3875
2629,6751
2629,1178
2629,6033
2629,6519
2629,11590
2629,5285
2629,9132
2629,10425
2629,3903
2629,8723
2629,2852
2629,10397
2629,11590
2629,10462
2630,1597
2630,6723
2630,13378
2632,7223
2635,3919
2635,2677
2635,11529
2638,5134
2638,13384
2638,7070
2639,3175
2639,11046
2639,4334
2643,5012
2643,248
2643,5880
2643,183
2643,8580
2643,9220
2643,1110
2643,6484
2645,14241
2645,11600
2645,6374
2645,3977
2646,15760
2647,15760
2648,6408
2648,5134
2648,1367
2649,15756
2649,14868
2649,1260
2649,2727
2649,5220
2649,2653
2650,547
2651,12021
2653,4058
2653,10127
2654,15682
2655,6685
2655,13823
2655,161
2655,12371
2655,5383
2656,10462
2658,9575
2658,12386
2658,16089
2658,6610
2658,12632
2659,2055
2659,9893
2659,5012
2659,9002
2659,361
2659,13393
2660,14126
2660,14385
2660,10945
2660,1025
2660,3259
2662,8809
2662,16197
2664,73
2664,12908
2664,9736
2664,7356
2664,12295
2664,6963
2664,14952
2664,9095
2664,5998
2664,4598
2664,12591
2664,8937
2664,14892
2664,12216
2664,14782
2664,7175
2664,5198
2664,14176
2664,9366
2664,8392
2664,906
2664,5988
2664,5904
2664,13395
2664,375
2664,3855
2664,12386
2664,10614
2664,9890
2664,14304
2664,6938
2664,786
2664,8553
2664,11529
2664,950
2664,3422
2664,1140
2664,11529
2664,15427
2664,7701
2664,1362
2664,3402
2664,10058
2664,4621
2664,8974
2664,14568
2664,9202
2664,4814
2664,1997
2664,939
2664,15
2664,6106
2664,10095
2664,9720
2664,14626
2664,8010
2665,4621
2665,11288
2665,667
2666,1717
2666,15882
2666,13479
2666,12062
2666,5424
2666,4339
2666,15882
2666,16060
2667,14181
2667,4782
2667,12422
2667,6568
2667,6794
2667,4447
2669,13956
2670,13404
2670,10755
2670,9568
2670,12878
2670,15171
2670,4744
2670,1538
2670,3548
2670,5200
2670,10462
2671,750
2671,14568
2671,3010
2671,3850
2671,13668
2671,7759
2671,1666
2672,10462
2672,1696
2672,9290
2672,4186
2672,7805
2672,2104
2672,11340
2672,2115
2672,7182
2672,2028
2672,2282
2672,10462
2673,11319
2673,3470
2673,3807
2674,9516
2674,14474
2674,8396
2674,3633
2674,9889
2674,64
2675,1868
2675,11080
2675,11371
2675,621
2675,7581
2675,8916
2675,14571
2675,2079
2675,6717
2675,14201
2675,11080
2676,12907
2676,12350
2676,5033
2676,14364
2676,13585
2676,6408
2676,10462
2677,3402
2677,1997
2677,5676
2677,3402
2677,16011
2677,5642
2677,3402
2677,5676
2677,14664
2678,2028
2678,10853
2678,12350
2678,13585
2678,6408
2678,9565
2678,1460
2678,11904
2678,6167
2678,3422
2678,2340
2678,13469
2678,10930
2678,16168
2678,3422
2678,8553
2678,2340
2678,3117
2678,11190
2678,5465
2678,170
2678,15620
2678,15620
2678,11544
2678,1782
2679,897
2679,897
2679,4411
2679,13949
2680,10152
2680,10152
2680,12174
2680,4832
2680,12628
2680,2044
2680,12174
2680,1874
2680,11509
2680,8055
2680,1547
2680,13320
2680,11799
2680,2044
2680,2684
2680,9468
2680,8349
2680,12673
2680,11799
2680,5415
2680,12174
2680,12183
2681,13362
2681,2486
2681,4058
2681,12217
2681,2065
2681,12835
2681,12835
2681,3409
2681,930
2682,14669
2682,10760
2682,14178
2682,14329
2682,7868
2682,10366
2682,13242
2682,14126
2682,4862
2682,14329
2682,16185
2683,7657
2683,15551
2683,14494
2683,15700
2683,15326
2683,5070
2683,12055
2683,7209
2683,12856
2683,8692
2683,2137
2683,1598
2683,4922
2684,10152
2684,12174
2684,14633
2684,12174
2684,2680
2684,2680
2684,2044
2684,1881
2684,3789
2684,4757
2684,2376
2684,15182
2684,2763
2684,13569
2685,8400
2685,7714
2685,8692
2685,2115
2686,2055
2687,626
2687,11015
2687,10459
2687,13395
2687,3869
2687,6988
2687,750
2687,9859
2687,8824
2687,7257
2687,10760
2687,6515
2687,6515
2687,10537
2687,327
2687,5507
2687,5689
2687,12087
2687,8215
2687,5507
2687,11121
2688,9526
2688,5115
2688,1067
2689,14047
2689,7016
2689,10228
2690,15815
2690,11122
2690,11174
2690,3402
2690,5967
2690,4621
2690,7298
2690,12695
2690,4949
2690,15023
2691,2502
2691,4644
2692,646
2692,646
2692,9824
2692,9704
2692,4522
2692,5036
2692,11726
2692,5047
2692,15463
2693,8547
2693,8974
2693,901
2693,10462
2694,7518
2694,3162
2694,1523
2694,7827
2694,15010
2694,14552
2694,1010
2694,9202
2694,8806
2694,3205
2695,4058
2695,10462
2696,1074
2697,10114
2697,14594
2697,5219
2697,174
2697,7983
2697,13477
2697,7983
2697,15092
2697,11355
2697,7062
2697,15340
2697,10278
2697,9421
2697,14633
2697,7983
2697,9421
2698,7922
2698,2385
2698,15760
2698,7922
2698,9100
2698,7922
2700,13231
2700,16087
2700,1670
2700,8436
2700,16173
2701,14633
2701,1816
2702,15467
2702,3575
2702,4975
2702,11999
2703,12430
2703,4977
2706,928
2706,11951
2706,4994
2706,9645
2707,11121
2707,9753
2707,6064
2707,5442
2707,9431
2707,10584
2707,9431
2707,13942
2707,11692
2707,4798
2707,6938
2707,4421
2707,11117
2707,15007
2707,15202
2707,14623
2707,2707
2707,2707
2708,14309
2708,10889
2708,12350
2708,16168
2708,14309
2708,10889
2708,3044
2708,15342
2708,4621
2708,16168
2708,7583
2708,13548
2708,3104
2708,6844
2708,2583
2709,2709
2709,13395
2709,1782
2709,8926
2710,4058
2710,4024
2711,12033
2711,12033
2711,14421
2711,11989
2711,1224
2711,13318
2711,10036
2711,7293
2711,12033
2711,11989
2711,8051
2711,10036
2712,4975
2714,46
2714,1929
2714,2419
2714,8391
2714,775
2714,11252
2714,12330
2714,12388
2714,10462
2715,6781
2717,12784
2717,12784
2717,14704
2717,5632
2717,12784
2720,15954
2721,2486
2721,12556
2721,1997
2721,4058
2721,14427
2721,12835
2721,14427
2722,559
2723,1257
2724,11187
2725,3540
2725,15696
2725,13369
2725,11169
2726,10462
2726,2917
2726,161
2726,7810
2726,8816
2726,15764
2726,12702
2726,15766
2727,5837
2727,10769
2727,5837
2727,4388
2727,3246
2727,7298
2727,9570
2727,13339
2727,3714
2727,2
2727,13677
2727,56
2727,11904
2728,11348
2728,9268
2728,11767
2728,14047
2728,8876
2728,3844
2728,7193
2728,11651
2728,10677
2728,11651
2728,7868
2728,2852
2728,1457
2728,12500
2728,5060
2728,5835
2728,9268
2728,4045
2728,966
2728,11348
2728,10662
2728,9390
2728,14222
2728,4670
2728,3260
2728,547
2728,14421
2728,6540
2728,8466
2728,7558
2728,9117
2728,3803
2728,555
2729,13362
2729,7406
2730,14633
2730,9925
2730,14633
2730,1279
2730,11692
2730,15279
2730,1919
2730,9304
2730,14633
2730,6341
2730,14633
2730,2055
2730,11365
2730,5507
2730,10166
2730,2363
2730,7767
2730,8825
2730,2715
2730,5422
2730,12086
2730,4723
2730,4894
2730,8430
2730,14633
2730,7062
2730,14633
2731,13358
2731,14421
2732,12163
2732,7714
2732,7277
2732,3953
2732,12499
2732,10945
2732,2427
2732,6938
2733,15760
2733,3436
2734,4006
2734,10954
2734,4006
2735,12118
2735,14473
2738,12375
2738,7922
2738,12375
2738,12358
2739,11192
2739,4494
2739,12005
2739,10462
2740,12077
2740,10063
2741,10246
2741,11122
2741,2358
2741,1825
2741,11147
2741,4282
2741,10201
2742,14481
2742,2902
2742,14481
2743,11243
2743,3175
2743,3085
2743,3868
2743,4291
2743,4270
2743,747
2743,1797
2746,4186
2746,5294
2746,5527
2746,13959
2746,14860
2746,9570
2746,11648
2747,11518
2748,14386
2748,8386
2748,13469
2748,1028
2748,3869
2748,7701
2748,433
2748,8816
2748,11371
2748,15150
2748,8386
2748,1969
2748,7542
2748,8543
2748,903
2748,12505
2748,12021
2748,6685
2748,10662
2748,7810
2748,1985
2748,8719
2748,4891
2748,9797
2748,13994
2748,7293
2748,5047
2748,4699
2748,14197
2748,2350
2748,2267
2748,5627
2748,10857
2748,3167
2748,469
2748,1028
2748,2107
2748,14195
2748,11148
2748,1823
2748,9715
2748,8882
2748,12501
2748,1838
2748,14077
2748,381
2748,9819
2748,2343
2748,12702
2748,8816
2748,6479
2748,6131
2748,15007
2748,15461
2750,6338
2750,1782
2750,12834
2750,9977
2750,13302
2751,5715
2751,11348
2751,5047
2751,9996
2752,2283
2752,2340
2752,14860
2752,15611
2752,11904
2753,3959
2754,7237
2755,5832
2755,5339
2755,5832
2755,14669
2756,11105
2756,12228
2756,15923
2756,14460
2756,4246
2756,2309
2756,4024
2756,6205
2756,281
2756,13704
2756,13242
2757,14178
2757,14719
2757,5220
2757,4463
2758,5402
2759,11293
2759,13231
2760,2320
2760,12552
2760,11297
2760,14544
2761,14757
2761,11955
2761,15326
2761,4891
2761,13186
2761,13186
2761,9269
2762,8974
2762,182
2762,5924
2763,11199
2763,2059
2763,8387
2763,199
2763,2028
2763,13818
2763,16216
2763,8387
2763,15114
2763,15316
2765,10535
2765,12210
2765,15800
2765,12811
2767,15007
2767,13942
2767,3967
2768,1647
2768,3186
2768,5410
2768,5670
2769,11655
2769,14284
2769,8703
2769,14422
2769,2756
2769,13319
2769,12623
2769,2377
2769,2427
2769,8488
2769,14981
2769,14319
2770,4510
2772,2377
2773,13302
2773,8201
2773,3896
2773,10769
2773,12386
2773,10058
2773,1547
2773,15730
2773,989
2773,8826
2773,9583
